1715839699.203581,-0.00017857480100300083,28.48915336818168,-0.00034311882926732484,24.6805088544263
1715839709.2074642,-1.4030772718651163e-05,28.742621024929687,-1.4030772718651163e-05,24.80766625785108
1715839739.2115283,0.00015051325558572415,28.742621024929687,-0.00017857480100300083,25.443241840540487
1715839769.213782,-1.4030772718651163e-05,28.996034131090724,-1.4030772718651163e-05,25.189053831999413
1715839799.2146754,-0.00034311882926732484,28.742621024929687,-0.00017857480100300083,24.80766625785108
1715839829.2192864,-1.4030772718651163e-05,28.48915336818168,0.00015051325558572415,24.6805088544263
1715839859.2243807,-0.00017857480100300083,28.996034131090724,-1.4030772718651163e-05,24.934809544855824
1715839889.2244346,-0.00017857480100300083,28.48915336818168,-0.0005076628575116648,24.553337318969827
1715839919.2287345,-0.00017857480100300083,28.869334389193327,-0.00017857480100300083,24.6805088544263
1715839949.2312946,-0.00017857480100300083,28.996034131090724,-1.4030772718651163e-05,24.6805088544263
1715839979.2362757,-0.00034311882926732484,29.122720265889463,-0.00034311882926732484,24.6805088544263
1715840009.2371836,-0.00017857480100300083,28.742621024929687,-1.4030772718651163e-05,24.80766625785108
1715840039.2381647,-0.00034311882926732484,28.615894023021905,0.00015051325558572415,24.29895178946254
1715840069.2426896,-0.00034311882926732484,28.869334389193327,-1.4030772718651163e-05,24.553337318969827
1715840099.2465637,0.00015051325558572415,28.615894023021905,-0.00017857480100300083,24.6805088544263
1715840129.2475333,-1.4030772718651163e-05,28.742621024929687,-0.00017857480100300083,24.6805088544263
1715840159.2476704,-1.4030772718651163e-05,28.362399045110397,-1.4030772718651163e-05,25.189053831999413
1715840189.2515316,-1.4030772718651163e-05,28.869334389193327,-0.00017857480100300083,25.443241840540487
1715840219.2519894,-0.00017857480100300083,28.869334389193327,-0.00017857480100300083,24.80766625785108
1715840249.2529564,-0.00017857480100300083,28.742621024929687,-0.00017857480100300083,25.316154863309105
1715840279.2551248,-0.00034311882926732484,28.615894023021905,-1.4030772718651163e-05,25.316154863309105
1715840309.2593544,-0.00017857480100300083,28.996034131090724,-0.00017857480100300083,25.06193873104172
